entity_code,entity_name,region,income_group,registry_category,public_collective_noun,midpoint_year,pou_period_start,pou_period_end,obesity_value,obesity_low,obesity_high,pou_source_value,pou_censored,pou_lower,pou_upper,population,obesity_available,pou_available,population_available,comparable_primary,geometry_status,missing_reason,source_release_ids
MNE,Montenegro,Europe & Central Asia,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,14.450134,10.670604,18.594429,2.5,True,0.0,2.5,620345,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
MNG,Mongolia,East Asia & Pacific,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,16.450994,15.372361,17.585915,14.8,False,14.8,14.8,2786317,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
MNP,Northern Mariana Islands,East Asia & Pacific,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,,,,,False,,,53608,False,False,True,False,off_map_no_exact_code,obesity_and_pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
MOZ,Mozambique,Sub-Saharan Africa,Low income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,5.743555,5.0704222,6.4858049,19.9,False,19.9,19.9,23649039,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,16.915007,14.831676,19.276489,6.5,False,6.5,6.5,3502811,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,16.292682,15.091999,17.529041,6.1,False,6.1,6.1,1252404,True,True,True,True,off_map_no_exact_code,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
MWI,Malawi,Sub-Saharan Africa,Low income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,4.2590093,3.7811738,4.7679879,13.9,False,13.9,13.9,15265022,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
MYS,Malaysia,East Asia & Pacific,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,15.459993,14.614122,16.315867,3.4,False,3.4,3.4,29162039,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
NAM,Namibia,Sub-Saharan Africa,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,13.879296,12.452575,15.437049,27.6,False,27.6,27.6,2146325,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
NCL,New Caledonia,East Asia & Pacific,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,,,,8.1,False,8.1,8.1,266543,False,True,True,False,exact_code_match,obesity_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
NER,Niger,Sub-Saharan Africa,Low income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,3.7203774,3.1806547,4.3275673,14.8,False,14.8,14.8,17176283,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,8.5706793,7.8969702,9.2780039,11.1,False,11.1,11.1,171379598,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,26.938087,23.341772,30.883554,17.2,False,17.2,17.2,5819051,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
NLD,Netherlands,Europe & Central Asia,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,13.784842,12.609473,15.048942,2.5,True,0.0,2.5,16693074,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
NOR,Norway,Europe & Central Asia,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,16.53402,14.986406,18.15411,2.5,True,0.0,2.5,4953088,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
NPL,Nepal,South Asia,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,3.2237228,2.9103311,3.556978,10.1,False,10.1,10.1,27464494,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
NRU,Naoero,East Asia & Pacific,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,67.379189,65.118247,69.570184,,False,,,10098,True,False,True,False,off_map_no_exact_code,pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
NZL,New Zealand,East Asia & Pacific,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,28.921902,27.839825,30.017132,2.5,True,0.0,2.5,4384000,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,24.658218,22.898424,26.447645,5.5,False,5.5,5.5,3076763,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
PAK,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,12.005988,11.085845,12.966685,15.4,False,15.4,15.4,203746065,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
PAN,Panama,Latin America & Caribbean,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,25.892594,23.989928,27.92218,7.9,False,7.9,7.9,3693505,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
PER,Peru,Latin America & Caribbean,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,17.824167,17.197935,18.465582,7.6,False,7.6,7.6,29304086,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
PHL,Philippines,East Asia & Pacific,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,5.5624932,5.124348,6.0283482,14.9,False,14.9,14.9,98248614,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
PLW,Palau,East Asia & Pacific,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,38.880986,36.176035,41.589469,,False,,,18078,True,False,True,False,off_map_no_exact_code,pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,22.15302,16.804294,28.068319,30.1,False,30.1,30.1,7859346,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
POL,Poland,Europe & Central Asia,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,20.858239,20.03295,21.70365,2.5,True,0.0,2.5,38063255,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
PRI,Puerto Rico (US),Latin America & Caribbean,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,33.996767,30.57344,37.571225,,False,,,3693464,True,False,True,False,exact_code_match,pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,6.2987007,3.222502,10.561094,43.4,False,43.4,43.4,25097874,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
PRT,Portugal,Europe & Central Asia,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,18.887708,17.906581,19.895151,2.5,True,0.0,2.5,10557560,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
PRY,Paraguay,Latin America & Caribbean,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,24.24458,21.840602,26.805812,2.5,True,0.0,2.5,5814626,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,34.018022,32.078505,36.013713,,False,,,3882986,True,False,True,False,exact_code_match,pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
PYF,French Polynesia,East Asia & Pacific,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,42.768303,39.287093,46.217501,4.4,False,4.4,4.4,271727,True,True,True,True,off_map_no_exact_code,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,35.250473,32.382786,38.171607,,False,,,1624761,True,False,True,False,exact_code_match,pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
ROU,Romania,Europe & Central Asia,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,20.844661,19.475478,22.231181,2.5,True,0.0,2.5,20147528,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
RUS,Russian Federation,Europe & Central Asia,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2011,2010,2012,20.020062,19.134681,20.94191,2.5,True,0.0,2.5,143018195,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
